fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
32.5567,25.388,2.9191,0.2361,0.138,21.6256,18.3276,-17.836,2.952,101.115,1
46.0957,20.4503,3.1313,0.2365,0.126,-3.517,-32.3875,14.2109,9.399,206.323,1
28.7894,14.1681,2.6101,0.3877,0.2172,-39.8549,-7.5508,8.5703,15.6309,98.7841,1
32.9203,27.2356,3.2348,0.2679,0.1401,13.4766,28.0548,-17.264,13.181,130.225,1
60.5182,13.3571,2.6799,0.395,0.2351,-4.2781,-58.6154,-9.9993,0.565,178.156,1
31.5737,19.7566,2.6258,0.3006,0.155,14.159,-5.5612,12.28,29.603,135.206,1
13.3231,10.6018,2.1599,0.7889,0.3979,-14.9435,-1.8627,11.904,29.159,119.778,1
33.3893,25.4757,3.0212,0.259,0.1348,-15.2355,17.186,-25.5749,38.976,187.149,1
77.6784,25.6998,3.6576,0.2206,0.1149,32.4617,61.8591,-20.2988,1.592,270.04,1
41.2574,26.6586,3.1148,0.1965,0.1002,24.8671,32.32,9.4478,15.4434,93.7199,1
22.9939,16.6018,2.6889,0.4483,0.2446,24.6365,-16.5169,13.453,50.697,30.6356,1
25.6709,0,2.2,0.7571,0.4574,0,0,-17.3271,25.9332,57.7791,1
12.6396,11.7764,2.1973,0.7048,0.3778,15.8497,-9.0584,9.8825,61.162,140.647,1
138.491,28.3107,3.0695,0.2505,0.1291,104.099,92.0481,-23.9536,3.367,204.735,1
18.3932,10.508,2.1903,0.5613,0.2871,-1.2559,7.3274,5.0307,49.511,117.413,1
80.3659,24.087,3.1041,0.1943,0.1286,45.1777,56.4882,-16.5172,0.0753,212.201,1
26.0064,18.6146,2.6493,0.3946,0.2029,-25.8204,-21.4564,7.2132,61.5717,64.656,1
12.8457,11.395,2.1222,0.7245,0.4189,-15.0104,8.4177,8.7189,78.0798,164.907,1
21.462,17.3662,2.3274,0.4753,0.2376,-8.5272,17.053,10.3696,1.493,149.654,1
29.6044,12.0723,2.4764,0.5008,0.2755,-0.979,-15.8149,6.94,21.004,124.152,1
46.9829,20.9474,2.7324,0.3278,0.1731,-3.1038,48.6343,-16.7352,30.186,117.287,1
92.0975,33.8986,3.8928,0.1307,0.0688,-72.7971,64.5659,-15.7211,1.0381,312.777,1
27.6855,20.8327,2.4893,0.4246,0.2447,-25.7925,-17.5356,16.6199,37.548,79.6568,1
59.7172,25.0527,3.628,0.1724,0.0934,24.2342,49.9711,18.9795,1.706,220.851,1
26.0372,9.3234,2.4691,0.5739,0.4194,4.8807,21.0046,-4.8025,19.042,202.127,1
39.0165,23.3996,3.1053,0.237,0.1377,8.3237,-22.4536,-21.3361,3.2298,139.102,1
47.7879,22.1017,2.939,0.1968,0.1064,62.1338,23.9245,-11.1213,8.5086,180.752,1
88.2709,30.3081,3.2541,0.1788,0.1061,-31.1377,83.8799,-19.2065,2.21,329.025,1
29.6104,13.9381,2.4969,0.4904,0.2659,30.5026,-13.7042,7.5289,53.624,27.9896,1
18.3336,7.463,2.3086,0.7813,0.4988,-1.9915,6.0627,-2.3334,13.7506,133.609,1
68.4131,22.3063,3.2439,0.2178,0.1138,-126.192,51.6702,-18.7262,1.1476,235.367,1
43.0284,31.3883,2.799,0.2272,0.1152,56.8515,27.3781,16.6231,65.1875,176.816,1
46.507,11.2989,2.3847,0.5526,0.3691,28.1802,40.0369,8.4745,13.3338,105.453,1
85.6478,20.1038,3.3537,0.2719,0.2004,-43.2684,61.6568,-19.4233,0.7472,318.342,1
92.1441,51.8681,4.0217,0.1247,0.0626,6.728,27.0754,33.2317,3.949,337.985,1
33.7126,14.5975,2.6762,0.333,0.176,19.3355,19.1942,10.4087,25.544,188.455,1
47.9495,27.7213,3.0075,0.1808,0.0919,30.5484,11.0123,17.5218,11.218,178.368,1
43.7239,20.884,3.1181,0.2065,0.1055,-20.3641,-18.9739,-12.3713,17.406,192.546,1
28.7928,14.4369,2.6449,0.4236,0.2344,22.5294,-20.6637,-11.2781,86.9663,26.9984,1
37.8354,21.0487,2.5105,0.4475,0.2423,14.4717,28.183,7.7546,13.932,304.316,1
89.3625,35.3979,3.7911,0.1584,0.0986,-38.1788,67.0231,-25.5998,5.2442,291.305,1
30.6055,23.4985,2.8407,0.2857,0.1465,39.7555,21.5547,21.5769,7.5782,142.221,1
62.786,31.2918,3.0069,0.2057,0.1147,52.6029,46.3378,18.6273,10.2258,263.504,1
77.9319,17.92,3.1575,0.1976,0.1033,1.6676,34.614,-4.8396,5.397,255.975,1
20.9417,12.0477,2.3589,0.5208,0.2648,-2.3973,9.9103,-10.8915,1.011,147.215,1
29.2222,13.9091,2.7482,0.4286,0.233,21.3228,17.9456,-10.0525,23.553,161.469,1
19.2995,10.6247,2.3118,0.6927,0.3488,7.6935,-16.805,7.2858,37.2878,130.025,1
50.0446,19.2643,2.9172,0.2771,0.1543,37.1921,41.2236,-8.8082,2.5772,194.185,1
21.143,6.8428,2.0737,0.7426,0.4346,21.5922,14.1347,-6.2006,61.5734,171.131,1
100.953,37.9854,4.0455,0.0993,0.0498,22.5653,75.94,14.6762,0.804,297.083,1
94.9225,28.2406,3.5614,0.1952,0.1047,-12.1856,55.1122,10.2235,2.3428,317.93,1
56.8061,18.1476,2.9829,0.2309,0.1191,22.455,56.0984,7.8091,11.1946,189.489,1
34.4815,20.0701,2.7324,0.2407,0.1213,24.9632,19.4901,-11.9559,18.7586,160.018,1
55.3617,33.223,2.7983,0.3214,0.171,1.9585,-33.7951,-12.6643,13.822,351.557,1
100.286,20.9058,3.0392,0.2211,0.1211,117.449,-46.446,11.1028,4.664,247.552,1
33.6825,16.326,2.7247,0.3487,0.1781,34.6867,-22.9435,-14.9478,11.7631,164.756,1
57.5315,13.503,2.8069,0.2746,0.1412,-25.774,-10.5913,-1.4559,7.4165,169.469,1
80.0169,29.9756,3.6714,0.1577,0.0898,20.4369,24.4273,-24.8336,4.142,228.254,1
46.7619,15.1993,2.5786,0.3377,0.1913,24.7548,43.8771,-6.6812,7.875,102.251,1
20.8402,12.3622,2.4691,0.5059,0.2733,-15.2932,-14.9558,-8.7076,13.2241,164.167,1
72.8641,22.9807,3.1635,0.1599,0.0827,18.8737,44.6984,11.5621,0.343,234.499,1
96.5547,23.1913,3.5286,0.1913,0.1076,52.2521,99.3906,-12.6465,1.5716,278.802,1
63.2098,34.8994,3.1992,0.1587,0.0894,50.3007,52.9796,-13.8427,1.1808,129.7,1
23.2114,18.431,2.7466,0.414,0.2195,22.8049,22.652,11.7008,2.8462,51.4993,1
20.3985,10.6294,2.3032,0.6169,0.3358,5.7936,-16.8918,6.796,32.3189,160.266,1
33.6832,15.2972,2.8038,0.3441,0.194,13.9076,27.3937,-5.6248,1.573,151.441,1
51.4989,21.972,3.131,0.2404,0.1365,-9.3133,-37.721,-13.8495,1.5331,228.885,1
24.1449,17.1047,2.6021,0.385,0.2062,32.0857,15.5108,-10.4905,35.5329,132.382,1
72.2557,28.5978,3.4878,0.1291,0.0672,29.6208,67.3172,-15.0788,5.466,184.514,1
13.0633,10.8801,2.0952,0.7631,0.4538,-14.0036,4.9914,10.4674,22.795,47.5687,1
13.0087,10.6477,2.2589,0.7603,0.4931,-13.1488,2.7445,-7.7198,18.8501,66.5816,1
27.8207,12.9459,2.6679,0.4447,0.246,7.662,-19.9657,11.7531,22.8802,126.28,1
50.42,22.455,2.9085,0.2877,0.1488,8.8663,41.6986,-16.0409,4.294,278.764,1
26.1702,17.3918,2.6299,0.3775,0.2145,3.3366,23.0898,-16.6961,73.17,43.7272,1
30.8683,12.4992,2.3918,0.4706,0.2576,36.3902,20.5419,8.7873,28.222,89.9134,1
26.8527,15.1268,2.8156,0.3685,0.198,10.413,16.3541,9.8889,18.3145,114.872,1
58.4195,18.7126,2.8561,0.2786,0.14,39.9883,53.4838,14.0012,3.8408,250.466,1
105.973,21.1594,3.1461,0.2007,0.1004,-62.6191,99.862,15.4216,0.221,278.524,1
72.0234,19.0296,3.0482,0.213,0.1195,17.3633,-44.8008,-8.2389,1.133,243.839,1
57.7671,21.543,3.0911,0.1711,0.0888,-127.732,50.8145,-3.8995,7.4076,214.866,1
34.1731,9.626,2.5024,0.4434,0.2374,26.2583,25.8125,-6.5749,1.4848,212.869,1
40.5572,22.2356,2.9706,0.26,0.1482,36.8149,29.7079,-16.6158,38.579,75.4929,1
64.581,22.5359,3.1695,0.1658,0.0849,-9.941,55.5506,-13.71,2.8079,225.199,1
113.789,19.7495,2.7616,0.2511,0.1342,127.125,82.457,-15.0999,2.3023,282.741,1
46.7713,21.0689,2.9523,0.2489,0.1412,46.9015,33.1355,8.0244,6.4139,211.961,1
16.6048,11.4201,2.3324,0.586,0.3326,-2.1515,6.5884,5.9531,8.113,103.266,1
27.1565,14.7561,2.4683,0.415,0.2092,25.4134,23.4275,11.4812,69.7617,108.017,1
44.2526,15.6477,2.7197,0.4023,0.2336,18.6249,39.5971,6.29,7.6218,169.222,1
95.3856,21.1808,2.64,0.3093,0.1775,-110.804,59.3284,-8.7242,0.6251,287.835,1
36.673,17.5852,3.0797,0.3962,0.2326,8.274,31.4852,-8.5336,5.3161,146.092,1
44.7062,23.1218,3.0978,0.1741,0.0874,-8.3978,38.3811,-11.9017,15.9683,224.221,1
37.2101,21.4865,2.8932,0.312,0.172,2.3956,-14.5867,-10.3813,9.381,187.575,1
19.9428,16.0295,2.2188,0.435,0.2266,-6.435,18.1783,-2.0147,44.0604,74.6269,1
95.0375,22.3456,2.6702,0.2714,0.1464,-119.025,54.5855,-11.8751,5.2528,278.957,1
20.9211,6.9211,2.1861,0.7492,0.4267,-21.6507,-13.8203,-6.0421,29.71,179.219,1
87.5146,22.1137,2.8713,0.2286,0.119,-67.1697,62.1714,-17.9863,12.3675,263.99,1
29.9425,14.5918,2.5955,0.3604,0.2221,-10.7008,21.144,8.245,5.9751,198.41,1
31.9741,13.4303,2.9263,0.4254,0.2198,13.6148,19.9279,7.6096,7.192,161.501,1
72.9275,29.0387,3.4131,0.319,0.1682,-32.9422,41.4062,-10.8754,3.908,353.292,1
21.1522,6.9475,2.1021,0.7273,0.4071,22.6715,12.7983,-6.2222,24.7311,142.054,1
65.7225,23.6661,3.2913,0.1989,0.103,69.482,53.4678,11.7673,3.3145,219.849,1
46.5534,19.7632,3.0092,0.2095,0.1072,40.5851,26.2452,-14.93,2.7,119.542,1
21.4416,14.6663,2.4631,0.5473,0.2978,29.8471,-14.675,-7.4522,9.9314,196.476,1
50.2103,18.7904,3.0599,0.2352,0.1267,21.1888,37.3658,-9.2378,10.563,266.606,1
20.6036,7.2364,2.0394,0.7032,0.3699,1.0823,-7.7699,5.8712,75.0703,99.2704,1
67.9416,20.7854,3.2718,0.2305,0.1297,24.1413,71.6144,-13.9615,5.617,240.427,1
122.273,50.8824,4.3901,0.0568,0.0298,134.135,95.3013,33.7007,1.3933,242.286,1
33.2187,14.4769,2.8473,0.3127,0.1741,7.5518,-14.5268,5.639,9.2908,205.625,1
42.6144,13.8215,2.6781,0.4008,0.2214,14.9679,41.5894,4.334,17.82,212.616,1
21.181,12.7713,2.3551,0.4459,0.245,15.1731,11.5618,8.5996,9.109,183.85,1
71.5951,19.3552,3.1949,0.1966,0.1018,44.053,65.8521,5.1734,0.8714,210.646,1
25.6068,11.76,2.4807,0.562,0.3157,18.6603,12.575,-11.0756,12.1452,146.281,1
59.0912,8.6399,2.2967,0.5606,0.2955,-70.4322,24.5426,-4.0434,8.94,169.925,1
61.7228,22.3597,3.5276,0.2279,0.1159,37.0129,54.8814,-8.2482,2.701,251.614,1
30.3756,18.1395,2.608,0.3477,0.1837,-26.2472,-14.762,14.5876,35.043,146.607,1
114.303,40.4397,4.1952,0.0746,0.039,72.1985,90.6989,28.7095,0.3,298.697,1
58.1803,13.7197,2.8727,0.3123,0.1709,30.8879,45.6919,-6.9839,0.625,257.231,1
45.5838,18.8041,3.1745,0.2329,0.1275,38.8147,34.6809,-10.3056,10.3511,168.249,1
30.0611,25.0721,2.5798,0.2895,0.1513,-28.6099,12.3625,-15.2771,16.3955,262.316,1
25.7916,18.3451,2.7376,0.3806,0.2406,13.3334,10.9617,4.5159,26.07,167.396,1
21.3784,12.8035,2.3043,0.4367,0.2208,16.3091,6.6136,8.6171,31.0226,187.951,1
53.6832,18.8762,2.8048,0.3777,0.1904,-33.6288,-22.3987,14.2476,0.803,295.812,1
22.33,9.9609,2.1584,0.5486,0.2951,-3.6983,16.3181,-10.0558,2,104.203,1
36.185,19.0554,2.7185,0.3021,0.1577,44.9507,28.3973,-15.3647,28.551,269.486,1
42.2145,14.1213,2.8987,0.2715,0.1357,-2.1463,-18.7026,-3.1977,0.5371,180.135,1
20.1622,8.237,2.3979,0.72,0.426,5.9676,-14.9941,-10.6832,3.886,185.755,1
115.093,61.4562,4.4291,0.0482,0.025,-57.7364,81.9058,25.8484,5.487,271.373,1
22.2996,6.605,2.2082,0.7368,0.3746,25.67,6.2692,-6.767,3.2088,207.818,1
20.1382,19.4543,2.2636,0.4578,0.2425,14.9031,19.8121,-15.5547,17.612,123.647,1
52.9757,29.9201,2.9928,0.1729,0.089,-65.4331,39.6224,-10.1804,47.954,191.008,1
71.2022,24.2213,3.0717,0.2221,0.1259,16.4896,58.4799,12.5124,3.0778,261.88,1
12.7824,11.5799,2.0314,0.7256,0.3767,15.2348,-6.2252,11.4563,68.3548,226.328,1
59.415,20.7728,3.0326,0.2208,0.1109,32.1447,31.1649,-14.4489,6.807,241.735,1
48.5197,14.857,2.6165,0.312,0.1705,-82.256,34.1182,9.3196,5.5783,279.304,1
22.8063,12.7629,2.472,0.5228,0.3052,23.6604,15.6196,-7.5697,41.8543,116.964,1
52.3766,16.1986,2.7372,0.2344,0.12,74.6848,40.4711,-3.6452,8.8454,230.038,1
27.3397,12.5875,2.596,0.4715,0.2598,12.2726,15.902,-7.9925,20.048,166.382,1
70.2269,46.2068,3.6767,0.1196,0.0633,81.9523,46.7629,57.314,9.1982,248.587,1
42.8019,24.0479,3.1508,0.2064,0.1113,-3.5253,-22.1735,-14.5744,3.034,146.676,1
34.9637,14.2201,2.7709,0.3441,0.1856,7.8959,22.0566,10.7789,8.146,175.827,1
95.724,20.0338,2.9731,0.3074,0.1569,-85.9442,-53.9602,15.2288,1.197,242.81,1
12.654,11.7679,2.2516,0.7115,0.3613,-15.2448,5.5036,11.4474,66.0814,213.987,1
53.1582,16.1254,2.9617,0.2425,0.1262,-4.5017,-39.7663,4.0484,16.39,178.782,1
58.1256,28.6943,3.1803,0.1717,0.0928,74.8253,50.1519,-22.4649,5.798,205.607,1
24.2839,22.2206,2.6207,0.3186,0.1737,-14.9359,18.244,-10.6951,18.962,192.04,1
29.7598,10.987,2.5315,0.4353,0.2485,9.9874,22.557,9.6102,38.4602,65.1465,1
23.2142,18.087,2.4191,0.3276,0.1657,-11.5238,7.7459,-15.0106,47.2791,99.5487,1
106.554,31.4188,3.3434,0.1397,0.0755,-113.206,53.6824,24.3952,7.116,216.281,1
18.4336,7.4759,2.1287,0.7732,0.4944,1.6194,-5.8546,0.5699,52.881,125.609,1
100.553,65.1579,4.3492,0.0667,0.0344,-86.2311,73.8915,43.5487,6.602,315.346,1
24.8266,19.6036,2.7903,0.3517,0.1807,-9.3369,12.2436,-9.8358,5.132,144.517,1
37.2705,7.4475,2.3493,0.4698,0.2662,-24.2342,-19.2888,-4.242,16.857,220.082,1
33.7566,17.6119,2.6906,0.316,0.1723,32.7648,19.9593,-7.8761,6.81,243.139,1
20.973,9.2866,2.281,0.6283,0.3796,4.2855,-15.3278,-10.5249,6.917,243.768,1
139.136,23.9501,2.9839,0.218,0.1199,102.099,153.371,-24.5622,10.4186,241.478,1
25.796,10.2902,2.3757,0.5011,0.2926,16.8423,18.8715,7.1083,36.4567,124.783,1
20.6343,7.0359,2.1833,0.7541,0.4098,21.9868,13.0967,-5.8091,79.2518,195.738,1
92.3308,31.9245,4.0213,0.1019,0.0535,55.0845,77.8264,15.3498,0.6513,264.63,1
25.2333,7.5107,2.3222,0.681,0.3881,-13.008,11.1798,5.0984,17.1998,137.824,1
79.0025,23.4259,3.4132,0.1502,0.0778,10.575,78.3237,-9.0052,2.411,193.192,1
13.7784,9.4179,2.2776,0.8443,0.4354,-14.6666,-4.6403,11.659,42.5529,145.204,1
17.1254,10.7629,2.243,0.6514,0.3743,-3.3785,7.8378,7.5567,87.0791,238.214,1
16.6056,11.4797,2.233,0.5906,0.3304,0.8373,-4.8092,-5.6688,45.0711,257.161,1
44.6018,14.0666,2.7878,0.2999,0.1606,-44.1123,15.8585,-6.1134,2.399,166.027,1
23.6195,21.7005,2.7156,0.3677,0.2166,-3.7176,-17.834,-20.1706,77.2884,177.053,1
75.5048,23.0016,3.2234,0.2045,0.1055,-82.4464,57.015,17.7358,2.359,279.095,1
37.5814,14.2783,2.6048,0.3801,0.1925,-58.7195,27.0547,-8.2296,5.933,149.744,1
34.105,11.555,2.5321,0.4552,0.2746,-13.268,23.8552,-5.2855,12.8796,194.693,1
24.3779,14.5923,2.6058,0.3866,0.2069,11.0896,10.0478,2.2291,2.248,118.019,1
26.7641,19.6261,2.5563,0.3194,0.1625,-17.5915,14.6437,-13.0021,32.534,121.942,1
80.8379,37.1796,4.0425,0.1007,0.0513,8.7002,75.746,13.7594,5.0145,219.354,1
104.244,36.4316,3.8046,0.1576,0.0906,-108.41,50.3747,26.3949,1.5254,372.68,1
62.1402,18.8759,3.0364,0.3384,0.2,-31.9868,44.595,11.812,8.203,328.442,1
18.0444,10.4284,2.3139,0.6117,0.3471,21.3215,11.4491,4.4516,26.162,138.586,1
23.1224,18.1874,2.5557,0.3588,0.1933,9.0508,11.0315,14.2731,57.1013,59.2505,1
34.7486,19.2286,2.5629,0.3666,0.1984,30.3637,-16.3092,14.3186,1.521,109.445,1
36.8182,14.3749,2.8615,0.2916,0.1479,28.5125,10.8911,8.699,14.32,192.916,1
48.4126,15.4321,2.5179,0.3672,0.2018,47.1148,31.4549,-7.3338,10.9987,155.285,1
19.527,12.7936,2.3375,0.5333,0.3379,-14.2595,-14.8024,-5.7512,19.2145,138.77,1
34.9976,10.432,2.4914,0.4677,0.2597,-17.1248,-29.3049,5.0799,9.4498,192.551,1
91.3305,32.2972,3.3411,0.1573,0.096,-104.618,-22.1388,-11.9004,1.653,257.152,1
59.8461,38.4766,2.8871,0.262,0.1524,69.2133,42.4882,-24.6622,3.465,257.031,1
23.9534,11.0193,2.4976,0.5056,0.275,9.6156,20.4677,-4.6094,11.5163,136.27,1
43.351,17.7081,2.9287,0.3477,0.221,37.3736,31.5782,-12.4757,20.664,140.19,1
80.3703,33.2511,3.2877,0.1258,0.0688,1.8239,69.4048,-19.2851,21.841,221.083,1
21.3993,14.8735,2.2956,0.4608,0.2354,-34.1837,17.5329,6.3148,17.51,75.1693,1
29.7516,14.4386,2.7756,0.3839,0.192,-6.6857,8.7238,6.5997,2.3698,209.778,1
23.224,0,2.1089,0.7549,0.3852,0,0,-13.9836,90,116.265,1
39.5872,23.2324,2.8395,0.2634,0.1339,-40.423,-33.2499,-10.6714,16.85,251.816,1
22.8438,13.2898,2.4005,0.4652,0.2366,-21.6476,-14.8561,-5.9265,61.7921,158.387,1
21.2787,15.4363,2.6924,0.4934,0.3421,1.2766,17.2458,6.3163,22.8702,169.241,1
28.0113,11.9892,2.4579,0.3868,0.2003,34.1512,22.754,-10.1259,0.4067,171.008,1
86.8165,27.1374,3.5146,0.1972,0.1252,-29.2676,59.8195,-19.9237,2.506,311.422,1
68.619,13.7645,2.6871,0.3083,0.1593,18.6779,57.7698,5.6543,1.9636,256.718,1
28.68,11.3248,2.4023,0.4713,0.2436,27.6661,24.5807,-6.2009,46.602,136.067,1
26.5225,16.311,2.7168,0.4184,0.2889,9.5421,-8.1751,12.5408,4.1489,175.11,1
76.1978,30.4142,3.7005,0.1578,0.082,68.8437,69.5422,-21.0407,5.1838,224.977,1
55.3893,24.3116,3.2821,0.2074,0.1183,19.456,45.8417,15.7701,1.5204,156.563,1
36.5926,12.6364,2.7011,0.3423,0.194,36.8992,30.5255,7.991,6.7752,218.012,1
25.7471,16.467,2.541,0.3942,0.1971,20.0279,13.593,-14.6255,28.4117,134.837,1
26.8817,14.6968,2.4378,0.427,0.2135,30.7917,19.3043,7.1459,7.9798,209.183,1
37.2474,19.6301,2.8675,0.2822,0.1499,-16.0466,-27.4403,4.5182,13.753,117.412,1
68.9157,7.9361,2.2201,0.5422,0.2741,-75.7325,-31.2334,4.9703,19.048,185.545,1
20.5056,12.823,2.3531,0.51,0.2683,9.9865,14.0662,8.7369,1.701,205.635,1
92.2474,32.8513,3.4813,0.2248,0.1144,-33.7427,-55.3519,26.9618,2.235,307.613,1
32.2076,15.2769,2.6785,0.4109,0.2275,10.9445,-22.9561,-5.9134,9.736,191.158,1
18.9739,7.306,2.2214,0.7988,0.4474,4.5969,-10.0317,2.913,28.1521,97.6625,1
21.5568,12.6445,2.451,0.5133,0.2814,4.6497,-15.156,2.8645,6.2216,163.285,1
40.7215,22.015,3.0255,0.264,0.1372,56.8696,27.6403,12.6019,4.1303,185.586,1
48.4695,18.1279,2.9917,0.2345,0.1177,19.6222,46.8981,-10.5913,6.955,203.072,1
127.056,42.3957,3.6328,0.0983,0.0516,-130.07,104.715,17.5309,8.0112,198.331,1
30.7934,12.3864,2.7131,0.3562,0.1926,42.1548,14.3274,-10.6237,5.0435,207.784,1
21.6967,11.0268,2.1399,0.5362,0.279,13.0916,18.8187,9.0235,64.3873,139.647,1
56.0798,23.2976,3.2848,0.1889,0.1067,44.6431,53.4382,-14.2908,3.3089,211.55,1
27.3546,11.1653,2.5112,0.4838,0.2481,27.9395,22.5302,-6.9337,13.6063,181.7,1
17.4484,10.691,2.3263,0.6368,0.3278,21.4858,10.4023,-6.1704,65.7296,165.666,1
66.7934,29.376,3.022,0.1854,0.0993,-124.258,60.4852,-19.8006,15.777,258.263,1
83.3164,22.8416,3.2398,0.2073,0.1333,-46.6311,70.4124,17.6231,2.39,294.692,1
83.0629,36.1995,3.6438,0.1971,0.1,-29.1495,-29.2629,20.7878,4.149,371.266,1
23.1919,16.9625,2.5617,0.3731,0.2071,7.0586,7.7372,-12.0478,34.6018,236.433,1
123.466,25.1281,3.2926,0.1575,0.0808,-145.14,48.5133,-20.9635,54.6896,253.158,1
31.6176,17.0671,2.7767,0.3629,0.1931,25.9072,11.435,-7.234,2.98,146.036,1
100.562,32.1523,3.6935,0.131,0.0673,-82.7021,77.721,-19.2221,2.9569,316.623,1
27.5202,16.582,2.5809,0.3675,0.1877,-6.1815,18.1638,12.4413,14.777,103.044,1
38.525,28.8308,3.0257,0.2375,0.1513,15.7854,11.6545,-18.0274,2.3112,119.196,1
22.3934,10.1082,2.3139,0.5728,0.2888,31.1131,-15.0826,-7.6179,47.2156,155.777,1
77.1228,27.402,3.485,0.1604,0.0918,54.8302,77.8861,-9.0939,0.305,191.925,1
19.5955,7.2752,2.1658,0.7782,0.413,4.3299,-10.9746,4.5607,23.6345,197.041,1
58.8451,25.102,3.3036,0.1928,0.1031,-72.5716,35.798,-21.1061,0.5904,256.992,1
65.045,35.0272,3.6171,0.1519,0.0805,1.6442,64.1156,23.5996,18.4316,212.489,1
73.7252,15.5966,2.8338,0.2639,0.1371,-56.2861,-63.0268,-7.1354,3.531,209.778,1
92.1213,30.2434,3.763,0.1557,0.0893,67.6719,84.4981,29.2276,0.7519,283.959,1
22.1065,15.2659,2.3454,0.4786,0.246,35.0102,-18.7617,9.04,4.692,214.956,1
23.6609,15.3561,2.5769,0.453,0.2821,-10.5345,-12.8861,10.8394,15.2553,197.118,1
52.735,12.6817,2.6561,0.5563,0.3609,-64.5213,32.0105,11.6103,8.9282,277.766,1
27.065,14.0799,2.5905,0.5237,0.2734,-0.1139,23.5302,11.3003,0.141,106.868,1
119.038,87.3235,4.2585,0.0673,0.0351,68.7653,118.005,-45.9152,10.2255,94.0534,1
13.1994,10.8032,2.224,0.7761,0.4209,-14.5262,1.8356,-11.7029,54.0277,181.817,1
94.4692,30.4196,2.9085,0.2136,0.1265,-124.042,79.9422,-19.1378,10.5067,218.834,1
21.0946,11.0735,2.3424,0.6,0.3477,19.9532,19.9229,-10.977,10.9249,148.034,1
61.6586,13.8909,2.6702,0.4145,0.2147,32.4753,58.5706,10.0235,8.609,171.802,1
84.824,28.5457,3.9152,0.1345,0.0729,90.7248,70.9744,-13.6742,0.919,272.79,1
58.1422,21.6227,3.3006,0.1782,0.0923,65.7572,46.4289,5.9938,1.5315,224.507,1
91.401,41.935,3.9138,0.1552,0.0776,-21.5955,42.7291,21.5217,0.809,398.753,1
30.95,17.4695,2.6646,0.3874,0.2045,33.5047,13.6651,-14.5638,20.873,218.274,1
36.3631,19.8916,2.8085,0.2859,0.1624,5.8322,-12.1568,-13.9196,18.0525,172.348,1
16.5728,15.793,2.5072,0.5443,0.3313,8.6408,-14.1881,11.3575,88.0664,165.33,1
22.2888,12.2423,2.472,0.5295,0.2648,25.9538,6.9253,9.6848,14.999,159.003,1
12.9698,11.0819,2.1804,0.7459,0.4455,14.2956,-6.8769,-9.452,55.8846,164.66,1
26.6048,17.7514,2.8998,0.3526,0.1883,17.1385,19.6058,-11.3493,11.4622,150.238,1
31.6204,14.3757,2.7462,0.3605,0.1892,-11.9099,22.5139,6.0822,11.5864,199.363,1
65.9375,15.0955,2.6898,0.3882,0.2114,-32.2986,-50.0464,9.1057,15.485,179.332,1
22.4591,0.0025,2.1833,0.7475,0.4361,1.7705,-10.2954,0,8.855,168.782,1
23.8241,18.6198,2.4265,0.4195,0.2341,-15.176,-11.638,-10.6607,12.249,95.0414,1
90.3487,25.9285,3.1258,0.2507,0.1635,0.2566,68.8734,14.5935,1.81,362.077,1
81.9688,24.7704,3.4994,0.1694,0.0869,70.3519,79.8711,-15.134,2.967,266.017,1
22.6202,16.4216,2.42,0.4259,0.2529,12.7134,8.7507,12.0121,36.448,166.491,1
46.9247,20.2722,2.7486,0.314,0.1722,31.8542,31.0256,16.7207,5.1486,270.211,1
35.5524,15.3608,2.7945,0.3579,0.1806,-10.5469,22.0225,6.9349,13.69,166.058,1
54.8714,21.792,3.0191,0.2957,0.1641,6.9911,40.378,-15.3335,0.651,245.111,1
16.9836,10.7925,2.2553,0.6278,0.4028,0.7126,-4.2068,7.8356,33.7063,126.62,1
42.1221,16.7796,2.766,0.2399,0.1208,13.2481,-17.9692,-12.3212,10.45,196.81,1
17.3282,10.9182,2.1703,0.5946,0.3547,1.021,-5.5946,6.8793,82.2683,184.299,1
36.0925,21.3894,3.0892,0.2647,0.1429,-10.8461,-13.8353,-9.5419,29.33,166.491,1
103.083,11.9106,2.4757,0.4816,0.2759,117.188,-76.2898,-6.4792,68.039,195.346,1
32.2207,12.2707,2.5623,0.4329,0.2452,24.4648,20.4912,9.9389,20.917,222.266,1
63.7042,22.1413,2.9757,0.3099,0.1549,57.6633,42.7026,-9.255,4.6486,239.087,1
25.4438,16.3217,2.5605,0.3769,0.1884,29.0955,19.9386,10.3872,17.21,112.254,1
26.4388,14.7268,2.6439,0.4132,0.2077,-32.9602,-15.276,10.0415,3.798,149.753,1
29.4748,14.7801,2.8264,0.3743,0.1887,-19.2304,-15.1459,11.1788,10.721,162.78,1
16.2593,11.537,2.4857,0.6078,0.3676,-0.7078,3.8543,-6.9955,33.4257,218.453,1
57.627,27.978,3.1556,0.246,0.1443,-59.7222,43.8752,-19.7095,3.366,271.079,1
36.9048,16.4389,2.7945,0.3323,0.179,17.372,34.0336,-9.2374,1.8977,148.198,1
31.0537,24.5573,2.9985,0.2519,0.144,-8.191,-3.7856,15.7703,20.914,75.9685,1
57.999,15.3675,2.4676,0.5826,0.3799,-31.5757,-55.5729,-10.8379,0.2621,206.521,1
